GitHub Repository,Filename,Language,Version,Created,Creator Tool,Creator Person,Creator Organization,Creator,Creator Comment,Spdx Version,Data Licence,Complience Ratio,Complience Reasoning,Complience Maxpoints,Package Idenification Ratio,Package Idenification Reasoning,Package Idenification Maxpoints,Package Version Ratio,Package Version Reasoning,Package Version Maxpoints,Package Licences Ratio,Package Licences Reconing,Package Licences Maxpoints,Createion info ratio,Creation Info Reasoning,Creation Info MaxPoints,Total Ratio,Total Reasoning,Total MaxPoints,Metadata Total Packages
anchore/chronicle,sbom.spdx.json,Go,v0.1.1-beta_sbom.spdx.json,2021-10-21,syft-0.25.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,93194705",93% have either purls (100%) or CPEs (93%),20,1,,20,0,,20,1,,15,"0,7863894",,100,529
anchore/chronicle,sbom.spdx.json,Go,v0.1.2-beta_sbom.spdx.json,2021-10-21,syft-0.25.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,93194705",93% have either purls (100%) or CPEs (93%),20,1,,20,0,,20,1,,15,"0,7863894",,100,529
anchore/chronicle,sbom.spdx.json,Go,v0.2.0-beta_sbom.spdx.json,2021-10-21,syft-0.25.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,93194705",93% have either purls (100%) or CPEs (93%),20,1,,20,0,,20,1,,15,"0,7863894",,100,529
anchore/chronicle,sbom.spdx.json,Go,v0.3.0_sbom.spdx.json,2021-11-13,syft-0.26.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,9321739",93% have either purls (100%) or CPEs (93%),20,1,,20,0,,20,1,,15,"0,78643477",,100,575
goreleaser/goreleaser,goreleaser_Darwin_arm64.tar.gz.sbom,Go,v1.2.1_goreleaser_Darwin_arm64.tar.gz.sbom,2021-12-22,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
goreleaser/goreleaser,goreleaser_Darwin_x86_64.tar.gz.sbom,Go,v1.2.1_goreleaser_Darwin_x86_64.tar.gz.sbom,2021-12-22,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
goreleaser/goreleaser,goreleaser_Linux_arm64.tar.gz.sbom,Go,v1.2.1_goreleaser_Linux_arm64.tar.gz.sbom,2021-12-22,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
goreleaser/goreleaser,goreleaser_Linux_armv7.tar.gz.sbom,Go,v1.2.1_goreleaser_Linux_armv7.tar.gz.sbom,2021-12-22,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
goreleaser/goreleaser,goreleaser_Linux_i386.tar.gz.sbom,Go,v1.2.1_goreleaser_Linux_i386.tar.gz.sbom,2021-12-22,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
goreleaser/goreleaser,goreleaser_Linux_x86_64.tar.gz.sbom,Go,v1.2.1_goreleaser_Linux_x86_64.tar.gz.sbom,2021-12-22,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
goreleaser/goreleaser,goreleaser_Windows_arm64.zip.sbom,Go,v1.2.1_goreleaser_Windows_arm64.zip.sbom,2021-12-22,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
goreleaser/goreleaser,goreleaser_Windows_i386.zip.sbom,Go,v1.2.1_goreleaser_Windows_i386.zip.sbom,2021-12-22,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
goreleaser/goreleaser,goreleaser_Windows_x86_64.zip.sbom,Go,v1.2.1_goreleaser_Windows_x86_64.zip.sbom,2021-12-22,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
goreleaser/goreleaser,goreleaser_Darwin_arm64.tar.gz.sbom,Go,v1.2.2_goreleaser_Darwin_arm64.tar.gz.sbom,2021-12-22,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
goreleaser/goreleaser,goreleaser_Darwin_x86_64.tar.gz.sbom,Go,v1.2.2_goreleaser_Darwin_x86_64.tar.gz.sbom,2021-12-22,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
goreleaser/goreleaser,goreleaser_Linux_arm64.tar.gz.sbom,Go,v1.2.2_goreleaser_Linux_arm64.tar.gz.sbom,2021-12-22,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
goreleaser/goreleaser,goreleaser_Linux_armv7.tar.gz.sbom,Go,v1.2.2_goreleaser_Linux_armv7.tar.gz.sbom,2021-12-22,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
goreleaser/goreleaser,goreleaser_Linux_i386.tar.gz.sbom,Go,v1.2.2_goreleaser_Linux_i386.tar.gz.sbom,2021-12-22,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
goreleaser/goreleaser,goreleaser_Linux_x86_64.tar.gz.sbom,Go,v1.2.2_goreleaser_Linux_x86_64.tar.gz.sbom,2021-12-22,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
goreleaser/goreleaser,goreleaser_Windows_arm64.zip.sbom,Go,v1.2.2_goreleaser_Windows_arm64.zip.sbom,2021-12-22,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
goreleaser/goreleaser,goreleaser_Windows_i386.zip.sbom,Go,v1.2.2_goreleaser_Windows_i386.zip.sbom,2021-12-22,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
goreleaser/goreleaser,goreleaser_Windows_x86_64.zip.sbom,Go,v1.2.2_goreleaser_Windows_x86_64.zip.sbom,2021-12-22,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
goreleaser/goreleaser,goreleaser_Darwin_arm64.tar.gz.sbom,Go,v1.2.3_goreleaser_Darwin_arm64.tar.gz.sbom,2021-12-29,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
goreleaser/goreleaser,goreleaser_Darwin_x86_64.tar.gz.sbom,Go,v1.2.3_goreleaser_Darwin_x86_64.tar.gz.sbom,2021-12-29,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
goreleaser/goreleaser,goreleaser_Linux_arm64.tar.gz.sbom,Go,v1.2.3_goreleaser_Linux_arm64.tar.gz.sbom,2021-12-29,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
goreleaser/goreleaser,goreleaser_Linux_armv7.tar.gz.sbom,Go,v1.2.3_goreleaser_Linux_armv7.tar.gz.sbom,2021-12-29,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
goreleaser/goreleaser,goreleaser_Linux_i386.tar.gz.sbom,Go,v1.2.3_goreleaser_Linux_i386.tar.gz.sbom,2021-12-29,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
goreleaser/goreleaser,goreleaser_Linux_x86_64.tar.gz.sbom,Go,v1.2.3_goreleaser_Linux_x86_64.tar.gz.sbom,2021-12-29,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
goreleaser/goreleaser,goreleaser_Windows_arm64.zip.sbom,Go,v1.2.3_goreleaser_Windows_arm64.zip.sbom,2021-12-29,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
goreleaser/goreleaser,goreleaser_Windows_i386.zip.sbom,Go,v1.2.3_goreleaser_Windows_i386.zip.sbom,2021-12-29,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
goreleaser/goreleaser,goreleaser_Windows_x86_64.zip.sbom,Go,v1.2.3_goreleaser_Windows_x86_64.zip.sbom,2021-12-29,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
goreleaser/goreleaser,goreleaser_Darwin_arm64.tar.gz.sbom,Go,v1.2.4_goreleaser_Darwin_arm64.tar.gz.sbom,2021-12-30,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
goreleaser/goreleaser,goreleaser_Darwin_x86_64.tar.gz.sbom,Go,v1.2.4_goreleaser_Darwin_x86_64.tar.gz.sbom,2021-12-30,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
goreleaser/goreleaser,goreleaser_Linux_arm64.tar.gz.sbom,Go,v1.2.4_goreleaser_Linux_arm64.tar.gz.sbom,2021-12-30,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
goreleaser/goreleaser,goreleaser_Linux_armv7.tar.gz.sbom,Go,v1.2.4_goreleaser_Linux_armv7.tar.gz.sbom,2021-12-30,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
goreleaser/goreleaser,goreleaser_Linux_i386.tar.gz.sbom,Go,v1.2.4_goreleaser_Linux_i386.tar.gz.sbom,2021-12-30,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
goreleaser/goreleaser,goreleaser_Linux_x86_64.tar.gz.sbom,Go,v1.2.4_goreleaser_Linux_x86_64.tar.gz.sbom,2021-12-30,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
goreleaser/goreleaser,goreleaser_Windows_arm64.zip.sbom,Go,v1.2.4_goreleaser_Windows_arm64.zip.sbom,2021-12-30,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
goreleaser/goreleaser,goreleaser_Windows_i386.zip.sbom,Go,v1.2.4_goreleaser_Windows_i386.zip.sbom,2021-12-30,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
goreleaser/goreleaser,goreleaser_Windows_x86_64.zip.sbom,Go,v1.2.4_goreleaser_Windows_x86_64.zip.sbom,2021-12-30,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
goreleaser/goreleaser,goreleaser_Darwin_arm64.tar.gz.sbom,Go,v1.2.5_goreleaser_Darwin_arm64.tar.gz.sbom,2021-12-31,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
goreleaser/goreleaser,goreleaser_Darwin_x86_64.tar.gz.sbom,Go,v1.2.5_goreleaser_Darwin_x86_64.tar.gz.sbom,2021-12-31,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
goreleaser/goreleaser,goreleaser_Linux_arm64.tar.gz.sbom,Go,v1.2.5_goreleaser_Linux_arm64.tar.gz.sbom,2021-12-31,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
goreleaser/goreleaser,goreleaser_Linux_armv7.tar.gz.sbom,Go,v1.2.5_goreleaser_Linux_armv7.tar.gz.sbom,2021-12-31,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
goreleaser/goreleaser,goreleaser_Linux_i386.tar.gz.sbom,Go,v1.2.5_goreleaser_Linux_i386.tar.gz.sbom,2021-12-31,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
goreleaser/goreleaser,goreleaser_Linux_x86_64.tar.gz.sbom,Go,v1.2.5_goreleaser_Linux_x86_64.tar.gz.sbom,2021-12-31,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
goreleaser/goreleaser,goreleaser_Windows_arm64.zip.sbom,Go,v1.2.5_goreleaser_Windows_arm64.zip.sbom,2021-12-31,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
goreleaser/goreleaser,goreleaser_Windows_i386.zip.sbom,Go,v1.2.5_goreleaser_Windows_i386.zip.sbom,2021-12-31,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
goreleaser/goreleaser,goreleaser_Windows_x86_64.zip.sbom,Go,v1.2.5_goreleaser_Windows_x86_64.zip.sbom,2021-12-31,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
jsloan117/docker-openvpn-client,jsloan117-docker-openvpn-client_v3.0.0.spdx.json,Shell,v3.0.0_jsloan117-docker-openvpn-client_v3.0.0.spdx.json,2022-01-11,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
goreleaser/goreleaser,goreleaser_Darwin_arm64.tar.gz.sbom,Go,v1.3.0_goreleaser_Darwin_arm64.tar.gz.sbom,2022-01-13,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
goreleaser/goreleaser,goreleaser_Darwin_x86_64.tar.gz.sbom,Go,v1.3.0_goreleaser_Darwin_x86_64.tar.gz.sbom,2022-01-13,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
goreleaser/goreleaser,goreleaser_Linux_arm64.tar.gz.sbom,Go,v1.3.0_goreleaser_Linux_arm64.tar.gz.sbom,2022-01-13,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
goreleaser/goreleaser,goreleaser_Linux_armv7.tar.gz.sbom,Go,v1.3.0_goreleaser_Linux_armv7.tar.gz.sbom,2022-01-13,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
goreleaser/goreleaser,goreleaser_Linux_i386.tar.gz.sbom,Go,v1.3.0_goreleaser_Linux_i386.tar.gz.sbom,2022-01-13,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
goreleaser/goreleaser,goreleaser_Linux_x86_64.tar.gz.sbom,Go,v1.3.0_goreleaser_Linux_x86_64.tar.gz.sbom,2022-01-13,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
goreleaser/goreleaser,goreleaser_Windows_arm64.zip.sbom,Go,v1.3.0_goreleaser_Windows_arm64.zip.sbom,2022-01-13,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
goreleaser/goreleaser,goreleaser_Windows_i386.zip.sbom,Go,v1.3.0_goreleaser_Windows_i386.zip.sbom,2022-01-13,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
goreleaser/goreleaser,goreleaser_Windows_x86_64.zip.sbom,Go,v1.3.0_goreleaser_Windows_x86_64.zip.sbom,2022-01-13,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
goreleaser/goreleaser,goreleaser_Darwin_arm64.tar.gz.sbom,Go,v1.3.1_goreleaser_Darwin_arm64.tar.gz.sbom,2022-01-14,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
goreleaser/goreleaser,goreleaser_Darwin_x86_64.tar.gz.sbom,Go,v1.3.1_goreleaser_Darwin_x86_64.tar.gz.sbom,2022-01-14,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
goreleaser/goreleaser,goreleaser_Linux_arm64.tar.gz.sbom,Go,v1.3.1_goreleaser_Linux_arm64.tar.gz.sbom,2022-01-14,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
goreleaser/goreleaser,goreleaser_Linux_armv7.tar.gz.sbom,Go,v1.3.1_goreleaser_Linux_armv7.tar.gz.sbom,2022-01-14,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
goreleaser/goreleaser,goreleaser_Linux_i386.tar.gz.sbom,Go,v1.3.1_goreleaser_Linux_i386.tar.gz.sbom,2022-01-14,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
goreleaser/goreleaser,goreleaser_Linux_x86_64.tar.gz.sbom,Go,v1.3.1_goreleaser_Linux_x86_64.tar.gz.sbom,2022-01-14,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
goreleaser/goreleaser,goreleaser_Windows_arm64.zip.sbom,Go,v1.3.1_goreleaser_Windows_arm64.zip.sbom,2022-01-14,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
goreleaser/goreleaser,goreleaser_Windows_i386.zip.sbom,Go,v1.3.1_goreleaser_Windows_i386.zip.sbom,2022-01-14,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
goreleaser/goreleaser,goreleaser_Windows_x86_64.zip.sbom,Go,v1.3.1_goreleaser_Windows_x86_64.zip.sbom,2022-01-14,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
fluxcd/flux2,flux_0.25.3_sbom.spdx.json,Go,v0.25.3_flux_0.25.3_sbom.spdx.json,2022-01-18,syft-0.33.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
stefanprodan/kustomizer,kustomizer_2.0.0-rc.9_sbom.spdx.json,Go,v2.0.0-rc.9_kustomizer_2.0.0-rc.9_sbom.spdx.json,2022-01-18,syft-0.35.1,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,0,No packages,20,0,No packages,20,0,No packages,20,0,No creation info found,15,"0,25",,100,0
sigstore/cosign,cosigned-linux-amd64_1.5.0_linux_amd64.sbom,Go,v1.5.0_cosigned-linux-amd64_1.5.0_linux_amd64.sbom,2022-01-24,syft-0.34.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,88271606",88% have either purls (100%) or CPEs (88%),20,1,,20,0,,20,1,,15,"0,7765432",,100,162
sigstore/cosign,cosigned-linux-arm_1.5.0_linux_arm.sbom,Go,v1.5.0_cosigned-linux-arm_1.5.0_linux_arm.sbom,2022-01-24,syft-0.34.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,88271606",88% have either purls (100%) or CPEs (88%),20,1,,20,0,,20,1,,15,"0,7765432",,100,162
sigstore/cosign,cosigned-linux-arm64_1.5.0_linux_arm64.sbom,Go,v1.5.0_cosigned-linux-arm64_1.5.0_linux_arm64.sbom,2022-01-24,syft-0.34.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,88271606",88% have either purls (100%) or CPEs (88%),20,1,,20,0,,20,1,,15,"0,7765432",,100,162
sigstore/cosign,cosigned-linux-ppc64le_1.5.0_linux_ppc64le.sbom,Go,v1.5.0_cosigned-linux-ppc64le_1.5.0_linux_ppc64le.sbom,2022-01-24,syft-0.34.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,88271606",88% have either purls (100%) or CPEs (88%),20,1,,20,0,,20,1,,15,"0,7765432",,100,162
sigstore/cosign,cosigned-linux-s390x_1.5.0_linux_s390x.sbom,Go,v1.5.0_cosigned-linux-s390x_1.5.0_linux_s390x.sbom,2022-01-24,syft-0.34.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,88271606",88% have either purls (100%) or CPEs (88%),20,1,,20,0,,20,1,,15,"0,7765432",,100,162
sigstore/cosign,cosign-linux-amd64_1.5.0_linux_amd64.sbom,Go,v1.5.0_cosign-linux-amd64_1.5.0_linux_amd64.sbom,2022-01-24,syft-0.34.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,9126214",91% have either purls (100%) or CPEs (91%),20,1,,20,0,,20,1,,15,"0,7825243",,100,206
sigstore/cosign,cosign-linux-arm_1.5.0_linux_arm.sbom,Go,v1.5.0_cosign-linux-arm_1.5.0_linux_arm.sbom,2022-01-24,syft-0.34.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,9126214",91% have either purls (100%) or CPEs (91%),20,1,,20,0,,20,1,,15,"0,7825243",,100,206
sigstore/cosign,cosign-linux-arm64_1.5.0_linux_arm64.sbom,Go,v1.5.0_cosign-linux-arm64_1.5.0_linux_arm64.sbom,2022-01-24,syft-0.34.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,9126214",91% have either purls (100%) or CPEs (91%),20,1,,20,0,,20,1,,15,"0,7825243",,100,206
sigstore/cosign,cosign-linux-ppc64le_1.5.0_linux_ppc64le.sbom,Go,v1.5.0_cosign-linux-ppc64le_1.5.0_linux_ppc64le.sbom,2022-01-24,syft-0.34.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,9126214",91% have either purls (100%) or CPEs (91%),20,1,,20,0,,20,1,,15,"0,7825243",,100,206
sigstore/cosign,cosign-linux-s390x_1.5.0_linux_s390x.sbom,Go,v1.5.0_cosign-linux-s390x_1.5.0_linux_s390x.sbom,2022-01-24,syft-0.34.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,9126214",91% have either purls (100%) or CPEs (91%),20,1,,20,0,,20,1,,15,"0,7825243",,100,206
sigstore/cosign,sget-darwin-amd64_1.5.0_darwin_amd64.sbom,Go,v1.5.0_sget-darwin-amd64_1.5.0_darwin_amd64.sbom,2022-01-24,syft-0.34.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,9126214",91% have either purls (100%) or CPEs (91%),20,1,,20,0,,20,1,,15,"0,7825243",,100,206
sigstore/cosign,sget-darwin-arm64_1.5.0_darwin_arm64.sbom,Go,v1.5.0_sget-darwin-arm64_1.5.0_darwin_arm64.sbom,2022-01-24,syft-0.34.0,,"Anchore, Inc",,,SPDX-2.2,CC0-1.0,1,,25,"0,9126214",91% have either purls (100%) or CPEs (91%),20,1,,20,0,,20,1,,15,"0,7825243",,100,206
